"Station","depSM","index","Unnamed: 0.1","Unnamed: 0","latitude","longitude","timeJ","t090C","T0","c0S/m","C0","prDM","p","sbeox0V","oxy0","dz/dtM","flECO-AFL","upoly0","sal00","sbox0Mm/Kg","flag","Year","Fluorescence","sbeox0ML/L","density00","svCM","scan","t190C","T1","c1S/m","C1","sbeox1V","oxy1","xmiss","potemp090C","sbeox0PS","STATION"
"ST_2",2,90,90,90,58.32822,11.8559,39.38682,14.8913,14.8913,2.70348,2.70348,2.019,2.019,2.2639,2.2639,0.251,3.01748054186867,1.1475878,21.0334,244.618,0,2019,0.017805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",2.5,91,91,91,58.32822,11.8559,39.386841,15.0266,15.0266,2.760816,2.760816,2.523,2.523,2.2595,2.2595,0.266,2.92630365158361,1.1229941,21.4495,242.368,0,2019,0.0172669999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",3,92,92,92,58.32822,11.8559,39.386861,15.3828,15.3828,2.896299,2.896299,3.028,3.028,2.2585,2.2585,0.301,2.38517389195505,1.111646,22.4071,239.312,0,2019,0.014074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",3.5,93,93,93,58.32822,11.8559,39.38688,15.5907,15.5907,2.972002,2.972002,3.533,3.533,2.2315,2.2315,0.31,1.91200311560586,1.1125117,22.9319,230.791,0,2019,0.011282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",4,94,94,94,58.32822,11.8559,39.3869,15.6835,15.6835,3.010718,3.010718,4.038,4.038,2.1678,2.1678,0.281,1.57407241072037,1.0813178,23.207,216.154,0,2019,0.009288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",4.5,95,95,95,58.32821,11.8559,39.386922,15.6877,15.6877,3.013647,3.013647,4.542,4.542,2.1031,2.1031,0.271,1.1403890236582,1.0751428,23.2293,207.329,0,2019,0.006729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",5,96,96,96,58.3282,11.8559,39.386945,15.6872,15.6872,3.016049,3.016049,5.047,5.047,2.0634,2.0634,0.255,1.06751530093966,1.0589438,23.2498,205.627,0,2019,0.006299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",5.5,97,97,97,58.3282,11.8559,39.386965,15.6813,15.6813,3.013084,3.013084,5.552,5.552,2.0446,2.0446,0.291,1.06344793036933,1.0945412,23.228,205.082,0,2019,0.0062749999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",6,98,98,98,58.32821,11.8559,39.386985,15.7972,15.7972,3.083247,3.083247,6.056,6.056,2.0397,2.0397,0.297,0.888550995844842,1.1922423,23.7553,205.175,0,2019,0.005243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",6.5,99,99,99,58.32822,11.8559,39.387007,15.9237,15.9237,3.160598,3.160598,6.561,6.561,1.9995,1.9995,0.258,0.594344524590475,1.2592956,24.3363,194.762,0,2019,0.003507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",7,100,100,100,58.32822,11.8559,39.38703,15.866,15.866,3.213278,3.213278,7.066,7.066,1.8785,1.8785,0.254,0.559941348516376,1.0565427,24.8206,167.941,0,2019,0.003304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",7.5,101,101,101,58.32822,11.8559,39.38705,15.8127,15.8127,3.241139,3.241139,7.571,7.571,1.7618,1.7618,0.298,0.493507629200874,0.983358,25.092,151.148,0,2019,0.002912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",8,102,102,102,58.32822,11.8559,39.387069,15.7196,15.7196,3.274163,3.274163,8.075,8.075,1.6475,1.6475,0.307,0.508590795065873,0.9281797,25.4342,135.244,0,2019,0.0030009999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",8.5,103,103,103,58.32822,11.8559,39.387088,15.3971,15.3971,3.318071,3.318071,8.58,8.58,1.5453,1.5453,0.301,0.489779206178065,0.8790154,26.0234,124.365,0,2019,0.0028899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",9,104,104,104,58.32821,11.8559,39.387108,15.1591,15.1591,3.338002,3.338002,9.085,9.085,1.4031,1.4031,0.299,0.54960344831677,0.9167439,26.3545,100.475,0,2019,0.003243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",9.5,105,105,105,58.32821,11.8559,39.387127,14.8503,14.8503,3.365172,3.365172,9.589,9.589,1.2341,1.2341,0.296,0.420803380256102,1.121565,26.8022,73.024,0,2019,0.002483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",10,106,106,106,58.32822,11.8559,39.387147,14.679,14.679,3.381068,3.381068,10.094,10.094,1.1117,1.1117,0.297,0.397754947024193,1.3029383,27.0613,62.927,0,2019,0.002347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",10.5,107,107,107,58.32822,11.8559,39.387167,14.1997,14.1997,3.429587,3.429587,10.599,10.599,1.0206,1.0206,0.3,0.397246525702901,1.3380041,27.833,55.577,0,2019,0.002344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",11,108,108,108,58.32822,11.8559,39.387187,13.9501,13.9501,3.442364,3.442364,11.103,11.103,0.9415,0.9415,0.289,0.345387550931106,1.2132069,28.1287,47.512,0,2019,0.002038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",11.5,109,109,109,58.32822,11.8559,39.387207,13.8671,13.8671,3.439321,3.439321,11.608,11.608,0.8758,0.8758,0.286,0.350471764144027,1.0999217,28.1615,40.312,0,2019,0.002068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",12,110,110,110,58.32822,11.8559,39.387228,13.8324,13.8324,3.437555,3.437555,12.113,12.113,0.8402,0.8402,0.288,0.342506496777117,1.0552435,28.1707,40.047,0,2019,0.002021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",12.5,111,111,111,58.32822,11.8559,39.387248,13.5819,13.5819,3.430263,3.430263,12.618,12.618,0.8233,0.8233,0.285,0.334202281862679,1.0137136,28.2886,40.744,0,2019,0.001972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",13,112,112,112,58.32822,11.8559,39.387268,13.453,13.453,3.45743,3.45743,13.122,13.122,0.8088,0.8088,0.286,0.298782263145996,1.0500476,28.6329,39.355,0,2019,0.001763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",13.5,113,113,113,58.32823,11.8559,39.387288,13.4219,13.4219,3.467837,3.467837,13.627,13.627,0.7961,0.7961,0.295,0.253024344229706,1.0057902,28.7517,37.596,0,2019,0.001493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",14,114,114,114,58.32824,11.8559,39.387308,13.2192,13.2192,3.467331,3.467331,14.132,14.132,0.7981,0.7981,0.291,0.333185439220095,0.9992409,28.9002,40.376,0,2019,0.001966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",14.5,115,115,115,58.32824,11.8559,39.387328,13.2737,13.2737,3.494493,3.494493,14.637,14.637,0.7966,0.7966,0.292,0.297934894277176,1.0299438,29.1092,39.684,0,2019,0.001758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",15,116,116,116,58.32824,11.8559,39.387348,13.6661,13.6661,3.568425,3.568425,15.141,15.141,0.7947,0.7947,0.299,0.282682254638412,1.1732653,29.4886,38.75,0,2019,0.001668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",15.5,117,117,117,58.32822,11.8559,39.387367,13.6466,13.6466,3.606291,3.606291,15.646,15.646,0.8126,0.8126,0.3,0.258108557442627,1.2566268,29.8515,43.845,0,2019,0.0015229999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",16,118,118,118,58.32822,11.8559,39.387388,12.4292,12.4292,3.514142,3.514142,16.151,16.151,0.8614,0.8614,0.288,0.359114926605993,1.2751112,29.9513,56.854,0,2019,0.002119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",16.5,119,119,119,58.32822,11.8559,39.387417,11.2478,11.2478,3.420003,3.420003,16.655,16.655,0.8468,0.8468,0.185,0.395551787965261,1.224702,29.9992,44.851,0,2019,0.002334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_2",17,120,120,120,58.32822,11.8559,39.387522,11.9565,11.9565,3.448368,3.448368,17.16,17.16,0.7228,0.7228,0.004,0.452833923497505,1.1217564,29.7047,28.986,0,2019,0.002672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_2"
"ST_6",1,121,259,259,58.34156,11.89877,39.486312,15.7974,15.7974,2.927023,2.927023,1.009,1.009,2.0884,2.0884,0.06,1.33634161260874,1.1644872,22.4333,214.252,0,2019,0.014375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",1.5,122,260,260,58.3416,11.89876,39.486623,15.89,15.89,2.978556,2.978556,1.514,1.514,2.0643,2.0643,0.239,1.23873057307906,1.2072364,22.8156,210.553,0,2019,0.013325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",2,123,261,261,58.3416,11.89876,39.486648,15.926,15.926,3.010008,3.010008,2.019,2.019,2.0596,2.0596,0.251,0.987544831356013,1.1896563,23.0603,208.459,0,2019,0.010623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",2.5,124,262,262,58.3416,11.89876,39.486666,15.9323,15.9323,3.029881,3.029881,2.523,2.523,2.0338,2.0338,0.317,0.946827083437917,1.2009825,23.2244,201.881,0,2019,0.010185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",3,125,263,263,58.3416,11.89876,39.486685,15.9284,15.9284,3.041379,3.041379,3.028,3.028,2.0058,2.0058,0.313,0.92182006473936,1.1792037,23.3237,197.294,0,2019,0.009916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",3.5,126,264,264,58.3416,11.89876,39.486701,15.9402,15.9402,3.040348,3.040348,3.533,3.533,1.974,1.974,0.345,0.856374186807078,1.1778584,23.308,192.062,0,2019,0.009212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",4,127,265,265,58.3416,11.89876,39.486718,15.9426,15.9426,3.054654,3.054654,4.037,4.037,1.9538,1.9538,0.352,0.737195755686075,1.1629935,23.4273,190.4,0,2019,0.00793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",4.5,128,266,266,58.3416,11.89875,39.486735,15.9105,15.9105,3.077338,3.077338,4.542,4.542,1.936,1.936,0.331,0.738125384633977,1.1426732,23.6382,189.192,0,2019,0.00794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",5,129,267,267,58.3416,11.89874,39.486753,15.9326,15.9326,3.082829,3.082829,5.047,5.047,1.9082,1.9082,0.324,0.645627304317755,1.1711115,23.6716,183.812,0,2019,0.006945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",5.5,130,268,268,58.3416,11.89874,39.486767,15.8831,15.8831,3.170926,3.170926,5.552,5.552,1.8837,1.8837,0.404,0.436088939460704,1.1880362,24.4494,178.728,0,2019,0.004691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",6,131,269,269,58.3416,11.89874,39.48678,15.8496,15.8496,3.174503,3.174503,6.056,6.056,1.8561,1.8561,0.433,0.289765343060971,1.1385154,24.5003,175.69,0,2019,0.003117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",6.5,132,270,270,58.3416,11.89874,39.486792,15.8339,15.8339,3.129948,3.129948,6.561,6.561,1.7831,1.7831,0.476,0.327601241240571,1.077061,24.1304,159.24,0,2019,0.003524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",7,133,271,271,58.3416,11.89874,39.486806,15.6391,15.6391,3.183252,3.183252,7.066,7.066,1.7102,1.7102,0.444,0.34284715598616,1.0371797,24.7066,144.776,0,2019,0.003688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",7.5,134,272,272,58.3416,11.89874,39.486819,15.3974,15.3974,3.263718,3.263718,7.57,7.57,1.6959,1.6959,0.416,0.334480495455044,0.9938031,25.5524,153.112,0,2019,0.003598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",8,135,273,273,58.3416,11.89872,39.486832,15.2668,15.2668,3.289836,3.289836,8.075,8.075,1.6434,1.6434,0.44,0.28930052858702,0.9601262,25.8637,146.411,0,2019,0.0031119999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",8.5,136,274,274,58.3416,11.89872,39.486845,15.1799,15.1799,3.299578,3.299578,8.58,8.58,1.5182,1.5182,0.458,0.241796489349241,0.9745129,26.0056,113.743,0,2019,0.002601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",9,137,275,275,58.3416,11.89872,39.486858,15.1164,15.1164,3.307124,3.307124,9.085,9.085,1.3942,1.3942,0.457,0.216510581966314,0.971188,26.1134,90.736,0,2019,0.002329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",9.5,138,276,276,58.3416,11.89872,39.486871,14.8681,14.8681,3.327883,3.327883,9.59,9.59,1.2956,1.2956,0.461,0.208050958540408,1.1103718,26.4618,81.543,0,2019,0.002238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",10,139,277,277,58.3416,11.89872,39.486884,14.7984,14.7984,3.3304,3.3304,10.094,10.094,1.2175,1.2175,0.449,0.224133539339108,1.128882,26.5311,77.605,0,2019,0.002411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",10.5,140,278,278,58.34161,11.89872,39.486897,14.6248,14.6248,3.333839,3.333839,10.599,10.599,1.1307,1.1307,0.436,0.223296873285997,1.0975807,26.6797,66.786,0,2019,0.002402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",11,141,279,279,58.34162,11.89872,39.486912,14.4733,14.4733,3.340182,3.340182,11.103,11.103,1.0519,1.0519,0.414,0.179232461155454,1.1742807,26.8401,56.716,0,2019,0.001928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",11.5,142,280,280,58.34162,11.89872,39.486926,14.1845,14.1845,3.35305,3.35305,11.608,11.608,0.9872,0.9872,0.394,0.201264667220726,1.1367817,27.156,51.718,0,2019,0.002165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",12,143,281,281,58.34161,11.89872,39.48694,14.1468,14.1468,3.38087,3.38087,12.113,12.113,0.938,0.938,0.429,0.193269858268771,1.0024723,27.4321,46.828,0,2019,0.002079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",12.5,144,282,282,58.3416,11.89872,39.486952,13.7705,13.7705,3.388649,3.388649,12.618,12.618,0.8975,0.8975,0.47,0.18211431089395,0.8985961,27.7719,42.984,0,2019,0.001959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",13,145,283,283,58.3416,11.89872,39.486964,13.6515,13.6515,3.41911,3.41911,13.123,13.123,0.8693,0.8693,0.466,0.172818021414932,0.8976912,28.1351,41.473,0,2019,0.001859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",13.5,146,284,284,58.3416,11.89872,39.486978,13.2048,13.2048,3.40908,3.40908,13.627,13.627,0.8406,0.8406,0.451,0.178209869312763,1.0166363,28.3735,39.434,0,2019,0.001917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",14,147,285,285,58.3416,11.89872,39.486992,12.7529,12.7529,3.391045,3.391045,14.132,14.132,0.8137,0.8137,0.429,0.159431364565147,1.0801834,28.545,36.026,0,2019,0.001715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",14.5,148,286,286,58.3416,11.89872,39.487006,12.5316,12.5316,3.381651,3.381651,14.637,14.637,0.7903,0.7903,0.399,0.162963954567174,0.9347978,28.6245,34.545,0,2019,0.001753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",15,149,287,287,58.3416,11.8987,39.487021,12.2915,12.2915,3.372182,3.372182,15.141,15.141,0.7661,0.7661,0.4,0.170586911939968,0.8972615,28.7184,30.882,0,2019,0.001835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",15.5,150,288,288,58.3416,11.8987,39.487034,11.8687,11.8687,3.350749,3.350749,15.646,15.646,0.7484,0.7484,0.435,0.161197659566161,0.8985627,28.8403,29.229,0,2019,0.001734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",16,151,289,289,58.3416,11.8987,39.487046,11.5184,11.5184,3.330929,3.330929,16.151,16.151,0.735,0.735,0.457,0.180812830366887,0.9486894,28.9226,28.771,0,2019,0.001945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",16.5,152,290,290,58.34161,11.8987,39.487058,10.8263,10.8263,3.294268,3.294268,16.656,16.656,0.721,0.721,0.477,0.169564320097276,0.8987425,29.1115,27.089,0,2019,0.001824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",17,153,291,291,58.34162,11.8987,39.487071,10.1983,10.1983,3.261367,3.261367,17.16,17.16,0.7054,0.7054,0.467,0.174305427731575,0.8596857,29.2897,24.727,0,2019,0.001875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",17.5,154,292,292,58.34162,11.8987,39.487085,9.5687,9.5687,3.241538,3.241538,17.665,17.665,0.6871,0.6871,0.437,0.213163917753868,0.937467,29.6047,21.898,0,2019,0.002293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",18,155,293,293,58.34162,11.8987,39.487099,8.9945,8.9945,3.234411,3.234411,18.17,18.17,0.6651,0.6651,0.409,0.330483090979067,1.1117374,30.0107,17.859,0,2019,0.003555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",18.5,156,294,294,58.34162,11.8987,39.487114,8.4167,8.4167,3.255839,3.255839,18.674,18.674,0.64,0.64,0.403,0.800782375722554,1.1903049,30.7265,13.2,0,2019,0.008614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",19,157,295,295,58.34162,11.8987,39.487127,8.2484,8.2484,3.282385,3.282385,19.179,19.179,0.6185,0.6185,0.428,1.45830893057345,1.2988632,31.1533,9.635,0,2019,0.015687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",19.5,158,296,296,58.34162,11.8987,39.48714,8.1977,8.1977,3.304554,3.304554,19.684,19.684,0.6037,0.6037,0.454,1.85972271027742,1.4170385,31.4315,9.011,0,2019,0.020005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",20,159,297,297,58.34162,11.8987,39.487152,8.1866,8.1866,3.318654,3.318654,20.188,20.188,0.593,0.593,0.477,2.1957835749439,1.5361253,31.5899,9.039,0,2019,0.02362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",20.5,160,298,298,58.34162,11.8987,39.487165,8.2116,8.2116,3.332522,3.332522,20.693,20.693,0.5842,0.5842,0.465,2.48601373247882,1.6394479,31.7135,8.733,0,2019,0.026742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",21,161,299,299,58.3416,11.8987,39.487178,8.2347,8.2347,3.337616,3.337616,21.198,21.198,0.576,0.576,0.451,2.76285723316395,1.6305137,31.7461,7.881,0,2019,0.02972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",21.5,162,300,300,58.3416,11.8987,39.487191,8.2814,8.2814,3.345686,3.345686,21.703,21.703,0.5686,0.5686,0.433,2.97611411381261,1.7534975,31.7888,7.167,0,2019,0.032014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",22,163,301,301,58.3416,11.8987,39.487205,8.3489,8.3489,3.35536,3.35536,22.208,22.208,0.5615,0.5615,0.419,2.87236752322678,1.8391151,31.8294,6.32,0,2019,0.030898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",22.5,164,302,302,58.3416,11.8987,39.487219,8.3831,8.3831,3.361538,3.361538,22.712,22.712,0.5559,0.5559,0.418,2.93204970168207,1.9444437,31.8632,5.823,0,2019,0.03154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",23,165,303,303,58.3416,11.8987,39.487233,8.4354,8.4354,3.369548,3.369548,23.217,23.217,0.5515,0.5515,0.419,3.12736474363623,2.0762223,31.8997,5.537,0,2019,0.033641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",23.5,166,304,304,58.3416,11.8987,39.487248,8.4884,8.4884,3.377418,3.377418,23.722,23.722,0.5476,0.5476,0.403,3.27080649029746,2.1743017,31.9341,5.255,0,2019,0.035184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",24,167,305,305,58.3416,11.8987,39.487263,8.5363,8.5363,3.384589,3.384589,24.227,24.227,0.5442,0.5442,0.397,3.11016660810004,2.1512502,31.9658,4.942,0,2019,0.033456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",24.5,168,306,306,58.3416,11.8987,39.487278,8.5851,8.5851,3.391516,3.391516,24.731,24.731,0.5412,0.5412,0.394,2.68997432364846,1.9023737,31.9938,4.558,0,2019,0.028936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",25,169,307,307,58.3416,11.8987,39.487294,8.6424,8.6424,3.399803,3.399803,25.236,25.236,0.5387,0.5387,0.373,1.83592420921114,1.5966265,32.0284,4.378,0,2019,0.019749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
"ST_6",25.5,170,308,308,58.3416,11.89869,39.48735,8.608,8.608,3.380551,3.380551,25.741,25.741,0.5321,0.5321,-0.119,1.24988612045388,1.3630983,31.858,3.76,0,2019,0.013445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST_6"
