Station,prDM,Column1,scan,p,t090C,T0,t190C,T1,c0S/m,C0,c1S/m,C1,sbeox0V,oxy0,sbeox1V,oxy1,flECO-AFL,upoly0,depSM,sal00,sal11,sbeox0ML/L,sbeox1ML/L,flag,Year
ST_10_tue,4.1000000000000005,58531.18181818186,2133.181818181863,4.1000000000000005,15.379036363636398,15.379036363636398,15.258672727272764,15.258672727272764,2.9488112727272866,2.9488112727272866,2.9493051818181937,2.9493051818181937,2.1884636363636463,2.1884636363636463,2.2318181818181997,2.2318181818181997,0.005072727272727239,0.17691788181817897,4.062000000000001,22.853881818181918,22.92800000000008,5.30036363636372,4.661036363636437,-4.540909090909751e-29,2021.0
ST_10_tue,4.2,59559.333333333336,3161.3333333333335,4.2,15.203733333333334,15.203733333333334,15.158966666666666,15.158966666666666,2.928792,2.928792,2.9345019999999997,2.9345019999999997,2.5467333333333335,2.5467333333333335,2.5074,2.5074,0.005566666666666667,0.19586256666666668,4.161,22.787366666666667,22.861533333333334,6.0108,5.1698,-6.66e-29,2021.0
ST_10_tue,4.3,58540.06666666666,2142.066666666659,4.3,15.437119999999993,15.437119999999993,15.267033333333327,15.267033333333327,2.955707733333331,2.955707733333331,2.949336799999998,2.949336799999998,2.152066666666666,2.152066666666666,2.2082533333333307,2.2082533333333307,0.004973333333333342,0.17180867333333388,4.26,22.878593333333313,22.923366666666652,5.167806666666655,4.601613333333321,-4.6619999999998816e-29,2021.0
ST_10_tue,4.4,60111.45454545451,3713.454545454506,4.4,15.280045454545471,15.280045454545471,15.26388181818183,15.26388181818183,2.9775208181818216,2.9775208181818216,2.9739806363636387,2.9739806363636387,2.70627272727271,2.70627272727271,2.6713181818181697,2.6713181818181697,0.00556363636363632,0.19081775454545297,4.359,23.159627272727292,23.139100000000013,6.549627272727239,5.625145454545436,-9.99e-29,2021.0
ST_10_tue,4.5,59010.6923076923,2612.692307692297,4.5,15.222153846153846,15.222153846153846,15.06443846153846,15.06443846153846,2.89666523076923,2.89666523076923,2.904274461538461,2.904274461538461,2.3604461538461505,2.3604461538461505,2.3326692307692274,2.3326692307692274,0.005453846153846152,0.19277340769230766,4.458,22.501938461538455,22.65647692307692,5.436853846153836,4.718384615384608,-3.8423076923076397e-29,2021.0
ST_10_tue,4.6000000000000005,59171.6,2773.599999999996,4.6000000000000005,15.362020000000008,15.362020000000008,15.194760000000008,15.194760000000008,2.9437194000000018,2.9437194000000018,2.9418108000000016,2.9418108000000016,2.3688799999999963,2.3688799999999963,2.3731199999999983,2.3731199999999983,0.005159999999999986,0.18073867999999935,4.557,22.82170000000001,22.90162000000001,5.544399999999993,4.876179999999999,-5.994000000000059e-29,2021.0
ST_10_tue,4.7,58615.72727272726,2217.727272727258,4.7,15.259654545454545,15.259654545454545,14.946363636363634,14.946363636363634,2.872892272727272,2.872892272727272,2.8832257272727264,2.8832257272727264,2.2233999999999954,2.2233999999999954,2.204136363636359,2.204136363636359,0.00517272727272727,0.18830579090909086,4.656,22.277399999999993,22.543481818181814,5.015663636363621,4.391309090909079,-1.816363636363563e-29,2021.0
ST_10_tue,4.800000000000001,58258.000000000044,1860.0000000000416,4.800000000000001,15.297600000000042,15.297600000000042,14.843300000000061,14.843300000000061,2.851512000000014,2.851512000000014,2.8642510000000114,2.8642510000000114,2.1008999999999993,2.1008999999999993,2.08900000000001,2.08900000000001,0.005099999999999939,0.18532569999999635,4.755000000000001,22.073200000000092,22.439800000000066,4.640800000000007,4.100700000000033,-6.825309548311015e-42,2021.0
ST_10_tue,4.9,58337.874999999956,1939.8749999999586,4.9,15.411299999999958,15.411299999999958,14.932174999999933,14.932174999999933,2.873396249999988,2.873396249999988,2.883320249999989,2.883320249999989,2.096175000000001,2.096175000000001,2.1049499999999894,2.1049499999999894,0.004987500000000063,0.17717447500000377,4.854000000000001,22.19432499999992,22.551262499999947,4.631249999999998,4.15261249999997,-1.2487499999993065e-29,2021.0
ST_10_tue,5.0,58398.88888888888,2000.8888888888823,5.0,15.50456666666666,15.50456666666666,15.013022222222212,15.013022222222212,2.8809668888888877,2.8809668888888877,2.8900379999999988,2.8900379999999988,2.092922222222222,2.092922222222222,2.1173111111111096,2.1173111111111096,0.00490000000000001,0.17056314444444504,4.953,22.205999999999992,22.562399999999997,4.607244444444445,4.18264444444444,-2.219999999999891e-29,2021.0
ST_10_tue,5.1000000000000005,58558.66666666663,2160.666666666624,5.1000000000000005,15.461133333333327,15.461133333333327,14.953822222222199,14.953822222222199,2.8758009999999965,2.8758009999999965,2.8854373333333303,2.8854373333333303,2.1663111111111,2.1663111111111,2.1680333333333204,2.1680333333333204,0.005044444444444453,0.17683355555555635,5.0520000000000005,22.18835555555553,22.55785555555554,4.824355555555523,4.314866666666635,-2.2199999999996712e-29,2021.0
ST_10_tue,5.2,58433.18181818182,2035.1818181818223,5.2,15.593881818181822,15.593881818181822,15.067554545454552,15.067554545454552,2.8706400000000007,2.8706400000000007,2.880370545454546,2.880370545454546,2.0927,2.0927,2.122845454545456,2.122845454545456,0.004854545454545448,0.16564131818181776,5.151,22.069336363636364,22.449809090909092,4.581336363636363,4.19228181818182,-2.724545454545527e-29,2021.0
ST_10_tue,5.300000000000001,59278.49999999989,2880.4999999998895,5.300000000000001,15.38265000000001,15.38265000000001,15.052349999999974,15.052349999999974,2.915979999999993,2.915979999999993,2.9220769999999936,2.9220769999999936,2.4223999999999624,2.4223999999999624,2.393049999999965,2.393049999999965,0.005199999999999989,0.18548764999999945,5.25,22.576699999999935,22.815399999999958,5.6093499999998855,4.897549999999913,-4.9949999999994456e-29,2021.0
ST_10_tue,5.4,58507.599999999984,2109.5999999999804,5.4,15.691759999999983,15.691759999999983,15.225719999999967,15.225719999999967,2.868446999999999,2.868446999999999,2.8780469999999987,2.8780469999999987,2.095019999999999,2.095019999999999,2.145039999999994,2.145039999999994,0.004660000000000039,0.15638404000000208,5.349400000000001,21.996739999999996,22.340740000000007,4.58022,4.23729999999999,-3.995999999999645e-29,2021.0
ST_10_tue,5.5,59670.69230769237,3272.6923076923704,5.5,15.373846153846147,15.373846153846147,15.193369230769243,15.193369230769243,2.9460057692307737,2.9460057692307737,2.9503836153846192,2.9503836153846192,2.550200000000021,2.550200000000021,2.51450000000002,2.51450000000002,0.005238461538461545,0.18631418461538496,5.4486923076923075,22.837738461538503,22.976723076923104,5.996992307692373,5.203100000000049,-6.916153846154161e-29,2021.0
ST_10_tue,5.6000000000000005,58579.13333333335,2181.133333333354,5.6000000000000005,15.769180000000018,15.769180000000018,15.400453333333365,15.400453333333365,2.867083066666668,2.867083066666668,2.8764644000000006,2.8764644000000006,2.099606666666668,2.099606666666668,2.1739066666666735,2.1739066666666735,0.00451333333333329,0.14649661999999763,5.548,21.9426,22.228626666666656,4.611180000000004,4.28924000000001,-5.328000000000394e-29,2021.0
ST_10_tue,5.7,59059.0,2661.0,5.7,15.715425,15.715425,15.49045,15.49045,2.900905,2.900905,2.907914,2.907914,2.2689,2.2689,2.3289999999999997,2.3289999999999997,0.0046,0.150135625,5.647,22.261474999999997,22.446325,5.133275,4.6681,-7.4925e-29,2021.0
ST_10_tue,5.800000000000001,58646.333333333285,2248.333333333283,5.800000000000001,15.841333333333289,15.841333333333289,15.571033333333261,15.571033333333261,2.867546999999998,2.867546999999998,2.876464666666665,2.876464666666665,2.1052666666666617,2.1052666666666617,2.206933333333315,2.206933333333315,0.004433333333333462,0.13638320000000584,5.746,21.90673333333334,22.132766666666694,4.6431666666666525,4.3457333333333095,-6.659999999999013e-29,2021.0
ST_10_tue,5.9,59598.99999999995,3200.999999999951,5.9,15.459623529411768,15.459623529411768,15.310494117647051,15.310494117647051,2.954915117647055,2.954915117647055,2.9593944117647024,2.9593944117647024,2.5159235294117477,2.5159235294117477,2.4894235294117495,2.4894235294117495,0.005170588235294123,0.18197312352941147,5.845000000000001,22.8639764705882,22.98593529411762,5.884023529411714,5.145635294117612,-6.464117647058578e-29,2021.0
ST_10_tue,6.0,58979.333333333336,2581.333333333333,6.0,15.515766666666666,15.515766666666666,15.2602,15.2602,2.908008333333333,2.908008333333333,2.9171333333333336,2.9171333333333336,2.2979333333333334,2.2979333333333334,2.2957,2.2957,0.005233333333333334,0.17719913333333334,5.944,22.432533333333332,22.653399999999998,5.2288,4.698733333333333,-3.33e-29,2021.0
ST_10_tue,6.1000000000000005,59074.54545454542,2676.5454545454213,6.1000000000000005,15.904709090909101,15.904709090909101,15.807663636363646,15.807663636363646,2.899721272727269,2.899721272727269,2.906035727272724,2.906035727272724,2.2399454545454405,2.2399454545454405,2.366045454545445,2.366045454545445,0.004527272727272712,0.1258670818181803,6.043,22.145718181818147,22.252099999999967,5.0605545454545044,4.675799999999974,-9.99e-29,2021.0
ST_10_tue,6.2,60315.0,3917.0,6.2,15.4998,15.4998,15.5184,15.5184,3.030242,3.030242,3.034855,3.034855,2.7599,2.7599,2.709,2.709,0.0051,0.1805713,6.142,23.4811,23.5094,6.5908,5.622,-9.99e-29,2021.0
ST_10_tue,6.300000000000001,58513.99999999997,2115.9999999999673,6.300000000000001,15.758939999999972,15.758939999999972,15.487419999999952,15.487419999999952,2.8604061999999986,2.8604061999999986,2.8712527999999993,2.8712527999999993,2.0865399999999954,2.0865399999999954,2.183199999999986,2.183199999999986,0.004700000000000036,0.144803500000004,6.2410000000000005,21.891960000000005,22.13516000000002,4.6089599999999855,4.3711599999999855,-3.9959999999992906e-29,2021.0
ST_10_tue,6.4,59707.99999999996,3309.9999999999636,6.4,15.714800000000011,15.714800000000011,15.690320000000007,15.690320000000007,2.971440399999996,2.971440399999996,2.978389199999996,2.978389199999996,2.505579999999985,2.505579999999985,2.5485399999999907,2.5485399999999907,0.004659999999999974,0.14875381999999845,6.34,22.86065999999996,22.932159999999964,5.834439999999956,5.164199999999974,-9.99e-29,2021.0
ST_10_tue,6.5,60329.0,3931.0,6.5,15.5485,15.5485,15.5874,15.5874,3.04217,3.04217,3.050027,3.050027,2.7585,2.7585,2.7053,2.7053,0.0051,0.1727532,6.439,23.5539,23.5978,6.5505,5.575,-9.99e-29,2021.0
ST_10_tue,6.6000000000000005,58687.80000000002,2289.800000000015,6.6000000000000005,15.90336000000001,15.90336000000001,15.748280000000022,15.748280000000022,2.8670508000000003,2.8670508000000003,2.8758448000000003,2.8758448000000003,2.1109600000000026,2.1109600000000026,2.282280000000007,2.282280000000007,0.0041799999999999685,0.11825787999999808,6.538,21.868199999999998,22.028239999999993,4.698480000000008,4.5158000000000085,-7.992000000000355e-29,2021.0
ST_10_tue,6.7,58769.0,2371.0,6.7,15.9365,15.9365,15.8604,15.8604,2.870102,2.870102,2.877917,2.877917,2.1242,2.1242,2.3288,2.3288,0.004,0.1067051,6.637,21.8755,21.9831,4.7473,4.583,-9.99e-29,2021.0
ST_10_tue,6.800000000000001,58715.64705882352,2317.6470588235143,6.800000000000001,15.893941176470582,15.893941176470582,15.771899999999981,15.771899999999981,2.868043235294117,2.868043235294117,2.876452,2.876452,2.1153764705882327,2.1153764705882327,2.3102999999999922,2.3102999999999922,0.00410588235294121,0.11181752352941361,6.736000000000001,21.88161176470588,22.01991176470589,4.723199999999991,4.577117647058815,-8.814705882352573e-29,2021.0
ST_10_tue,6.9,59818.33333333365,3420.333333333647,6.9,15.740833333333288,15.740833333333288,15.701499999999973,15.701499999999973,3.001941000000039,3.001941000000039,3.0035483333333706,3.0035483333333706,2.54066666666679,2.54066666666679,2.57490000000007,2.57490000000007,0.004533333333333491,0.144502233333345,6.835000000000001,23.102066666667024,23.137600000000333,5.879100000000333,5.1970333333335015,-9.99e-29,2021.0
ST_10_tue,7.0,58931.66666666672,2533.6666666667193,7.0,15.84295555555555,15.84295555555555,15.732088888888887,15.732088888888887,2.892439000000007,2.892439000000007,2.89856033333334,2.89856033333334,2.1914333333333538,2.1914333333333538,2.3817333333333446,2.3817333333333446,0.004088888888888915,0.11082607777777968,6.934,22.116422222222283,22.229288888888945,4.941344444444499,4.7427333333333594,-9.99e-29,2021.0
ST_10_tue,7.1000000000000005,58672.39999999997,2274.399999999973,7.1000000000000005,15.817419999999993,15.817419999999993,15.60353999999998,15.60353999999998,2.866290999999999,2.866290999999999,2.8745727999999997,2.8745727999999997,2.107219999999995,2.107219999999995,2.3073199999999856,2.3073199999999856,0.004000000000000071,0.11256784000000308,7.0338,21.908919999999995,22.097500000000007,4.712159999999983,4.618799999999979,-7.99199999999929e-29,2021.0
ST_10_tue,7.2,59283.333333333176,2885.333333333174,7.2,15.791466666666674,15.791466666666674,15.626366666666653,15.626366666666653,2.941932666666645,2.941932666666645,2.9445239999999795,2.9445239999999795,2.3253999999999393,2.3253999999999393,2.4594666666666347,2.4594666666666347,0.004266666666666588,0.12191993333332789,7.133000000000001,22.563799999999812,22.677633333333166,5.290033333333177,4.933966666666598,-9.99e-29,2021.0
