"Station","prDM","Column1","scan","p","t090C","T0","t190C","T1","c0S/m","C0","c1S/m","C1","sbeox0V","oxy0","sbeox1V","oxy1","flECO-AFL","upoly0","depSM","sal00","sal11","sbeox0ML/L","sbeox1ML/L","flag","Year"
"ST_10_wed",28.3,37236.5238095238,2314.52380952381,28.3,8.51287619047619,8.51287619047619,NA,NA,3.36650461904762,3.36650461904762,NA,NA,0.508847619047619,0.508847619047619,0.5791,0.5791,1.39095424519236,0.111676871428571,28.035,31.7955952380952,NA,-0.0408571428571429,0.287252380952381,0,2021
"ST_10_wed",28.4,37241.0909090909,2319.09090909091,28.4,8.5182,8.5182,NA,NA,3.36775772727273,3.36775772727273,NA,NA,0.508290909090909,0.508290909090909,0.578790909090909,0.578790909090909,1.39095424519236,0.1116297,28.134,31.8038727272727,NA,-0.0425272727272728,0.286681818181818,0,2021
"ST_10_wed",28.5,37245.6818181818,2323.68181818182,28.5,8.52345,8.52345,NA,NA,3.36900009090909,3.36900009090909,NA,NA,0.507663636363636,0.507663636363636,0.578431818181818,0.578431818181818,1.39095424519236,0.111563981818182,28.233,31.8121272727273,NA,-0.0445090909090909,0.285863636363636,0,2021
"ST_10_wed",28.6,37250.3181818182,2328.31818181818,28.6,8.52878181818182,8.52878181818182,NA,NA,3.37025090909091,3.37025090909091,NA,NA,0.507068181818182,0.507068181818182,0.578068181818182,0.578068181818182,1.39095424519236,0.111484559090909,28.332,31.8203727272727,NA,-0.0462636363636364,0.285036363636364,0,2021
"ST_10_wed",28.7,37254.9545454545,2332.95454545455,28.7,8.53424545454545,8.53424545454545,NA,NA,3.37151159090909,3.37151159090909,NA,NA,0.506604545454545,0.506604545454545,0.577704545454545,0.577704545454545,1.39095424519236,0.111377868181818,28.431,31.8286181818182,NA,-0.0474909090909091,0.284113636363636,0,2021
"ST_10_wed",28.8,37259.619047619,2337.61904761905,28.8,8.54000476190476,8.54000476190476,NA,NA,3.37279847619048,3.37279847619048,NA,NA,0.506038095238095,0.506038095238095,0.577338095238095,0.577338095238095,1.2803101575066,0.111244023809524,28.53,31.8368523809524,NA,-0.0490857142857143,0.28327619047619,0,2021
"ST_10_wed",28.9,37264.2727272727,2342.27272727273,28.9,8.54585454545455,8.54585454545455,NA,NA,3.37409436363636,3.37409436363636,NA,NA,0.505572727272727,0.505572727272727,0.577,0.577,1.2803101575066,0.111156572727273,28.629,31.8450909090909,NA,-0.0499545454545455,0.2824,0,2021
"ST_10_wed",29,37268.9090909091,2346.90909090909,29,8.55188181818182,8.55188181818182,NA,NA,3.37539054545455,3.37539054545455,NA,NA,0.505009090909091,0.505009090909091,0.5767,0.5767,1.2803101575066,0.111118518181818,28.7280909090909,31.8531454545455,NA,-0.0509909090909091,0.2816,0,2021
"ST_10_wed",29.1,37273.619047619,2351.61904761905,29.1,8.55794285714286,8.55794285714286,NA,NA,3.37670447619048,3.37670447619048,NA,NA,0.504538095238095,0.504538095238095,0.576338095238095,0.576338095238095,1.2803101575066,0.111119638095238,28.827380952381,31.8614142857143,NA,-0.0519238095238095,0.280714285714286,0,2021
"ST_10_wed",29.2,37278.3181818182,2356.31818181818,29.2,8.56368181818182,8.56368181818182,NA,NA,3.37797368181818,3.37797368181818,NA,NA,0.503968181818182,0.503968181818182,0.575968181818182,0.575968181818182,1.2803101575066,0.111160813636364,28.9266818181818,31.8695090909091,NA,-0.0535954545454546,0.279736363636364,0,2021
"ST_10_wed",29.3,37283,2361,29.3,8.569,8.569,NA,NA,3.379183,3.379183,NA,NA,0.5035,0.5035,0.5757,0.5757,1.2803101575066,0.1112676,29.026,31.8773,NA,-0.0546,0.279,0,2021
"ST_10_wed",29.4,37287.7272727273,2365.72727272727,29.4,8.57402727272727,8.57402727272727,NA,NA,3.38035618181818,3.38035618181818,NA,NA,0.503127272727273,0.503127272727273,0.575327272727273,0.575327272727273,1.21708496454331,0.1113885,29.125,31.8849636363636,NA,-0.0551727272727273,0.277981818181818,0,2021
"ST_10_wed",29.5,37292.4545454545,2370.45454545455,29.5,8.57860909090909,8.57860909090909,NA,NA,3.38149709090909,3.38149709090909,NA,NA,0.502754545454545,0.502754545454545,0.575,0.575,1.21708496454331,0.111447390909091,29.224,31.8927727272727,NA,-0.0555909090909091,0.277,0,2021
"ST_10_wed",29.6,37297.1428571429,2375.14285714286,29.6,8.58398571428572,8.58398571428572,NA,NA,3.38263228571429,3.38263228571429,NA,NA,0.502185714285714,0.502185714285714,0.574685714285714,0.574685714285714,1.21708496454331,0.111493171428571,29.323,31.8997,NA,-0.0566142857142857,0.276057142857143,0,2021
"ST_10_wed",29.7,37301.8571428571,2379.85714285714,29.7,8.58964285714286,8.58964285714286,NA,NA,3.38380042857143,3.38380042857143,NA,NA,0.5017,0.5017,0.574314285714286,0.574314285714286,1.21708496454331,0.111549028571429,29.422,31.9067714285714,NA,-0.0573142857142857,0.274942857142857,0,2021
"ST_10_wed",29.8,37306.5909090909,2384.59090909091,29.8,8.59520909090909,8.59520909090909,NA,NA,3.38499227272727,3.38499227272727,NA,NA,0.501340909090909,0.501340909090909,0.574,0.574,1.21708496454331,0.111587136363636,29.521,31.9141454545455,NA,-0.0576181818181818,0.274159090909091,0,2021
"ST_10_wed",29.9,37311.2857142857,2389.28571428571,29.9,8.60084285714286,8.60084285714286,NA,NA,3.38621528571429,3.38621528571429,NA,NA,0.501,0.501,0.573671428571428,0.573671428571428,1.15385977158002,0.111604771428571,29.62,31.9218857142857,NA,-0.0580714285714286,0.273342857142857,0,2021
"ST_10_wed",30,37316,2394,30,8.6066,8.6066,NA,NA,3.387492,3.387492,NA,NA,0.5007,0.5007,0.5733,0.5733,1.15385977158002,0.1116213,29.719,31.9299,NA,-0.0585,0.2724,0,2021
"ST_10_wed",30.1,37320.6818181818,2398.68181818182,30.1,8.61248636363636,8.61248636363636,NA,NA,3.38879895454545,3.38879895454545,NA,NA,0.500331818181818,0.500331818181818,0.573,0.573,1.15385977158002,0.111624390909091,29.818,31.9382272727273,NA,-0.0594727272727273,0.271668181818182,0,2021
"ST_10_wed",30.2,37325.4090909091,2403.40909090909,30.2,8.61815,8.61815,NA,NA,3.3901235,3.3901235,NA,NA,0.500059090909091,0.500059090909091,0.5727,0.5727,1.15385977158002,0.111650245454545,29.917,31.9469363636364,NA,-0.0607045454545455,0.271,0,2021
